dependency_url,name,description,category,primary_function,integration_patterns,performance_characteristics,languages,reputation_score,popularity_score
https://github.com/samsonjs/format,format,printf-like formatting for JavaScript,web_library,printf-like formatting for JavaScript,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 51.0, Commits: 0.0","JavaScript, Makefile",7,6
https://github.com/npm/read-package-json,read-package-json,The thing npm uses to read package.json files with semantics and defaults and validation and stuff,web_library,The thing npm uses to read package.json files with semantics and defaults and validation and,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 224.0, Commits: 3.0",JavaScript,9,10
https://github.com/jscommunity/make-error,make-error,Make your own error types!,web_library,Make your own error types,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 70.0, Commits: 0.0",JavaScript,5,7
https://github.com/mihaivalentin/lunr-languages,lunr-languages,A collection of languages stemmers and stopwords for Lunr Javascript library,web_library,A collection of languages stemmers and stopwords for Lunr Javascript library,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 434.0, Commits: 0.0",JavaScript,0,10
https://github.com/mafintosh/multicast-dns,multicast-dns,Low level multicast-dns implementation in pure javascript,web_library,Low level multicast-dns implementation in pure javascript,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 518.0, Commits: 1.0",JavaScript,8,10
https://github.com/inspect-js/hasown,hasown,"A robust, ES3 compatible, ""has own property"" predicate.",web_library,A robust ES3 compatible has own property predicate.,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 1.0, Commits: 1.0",JavaScript,13,1
https://github.com/unjs/webpackbar,webpackbar,"Elegant ProgressBar and Profiler for Webpack 3 , 4 and 5",web_library,Elegant ProgressBar and Profiler for Webpack 3 4 and 5,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 2078.0, Commits: 1.0","JavaScript, TypeScript",10,10
https://github.com/sindresorhus/semver-diff,semver-diff,Get the diff type of two semver versions: 0.0.1 0.0.2 → patch,web_library,Get the diff type of two semver versions 0.0.1 0.0.2 patch,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 68.0, Commits: 0.0","JavaScript, TypeScript",13,7
https://github.com/tj/node-cookie-signature,node-cookie-signature,cookie signing,client,cookie signing,ES6 module imports,"Activity: 0%, Stars: 189.0, Commits: 1.0",JavaScript,5,10
https://github.com/sindresorhus/redent,redent,Strip redundant indentation and indent the string,web_library,Strip redundant indentation and indent the string,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 54.0, Commits: 0.0","JavaScript, TypeScript",13,6
https://github.com/welch/tdigest,tdigest,tdigest: javascript implementation of Dunning's T-Digest for streaming quantile approximation,mobile_app,tdigest javascript implementation of Dunning s T-Digest for streaming quantile approximation,ES6 module imports,"Activity: 0%, Stars: 70.0, Commits: 0.0","JavaScript, HTML",8,7
https://github.com/es-shims/function.prototype.name,function.prototype.name,ES6 spec-compliant Function.prototype.name sham.,web_library,ES6 spec-compliant Function.prototype.name sham.,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 11.0, Commits: 2.0",JavaScript,13,2
https://github.com/sarosia/buffer-indexof-polyfill,buffer-indexof-polyfill,This is a polyfill for Buffer#indexOf introduced in NodeJS 4.0.,client,This is a polyfill for Buffer indexOf introduced in NodeJS 4.0.,ES6 module imports,"Activity: 0%, Stars: 2.0, Commits: 0.0",JavaScript,0,1
https://github.com/sindresorhus/clean-stack,clean-stack,Clean up error stack traces,web_library,Clean up error stack traces,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 339.0, Commits: 0.0","JavaScript, TypeScript",13,10
https://github.com/microsoft/node-jsonc-parser,node-jsonc-parser,Scanner and parser for JSON with comments.,client,Scanner and parser for JSON with comments.,ES6 module imports,"Activity: 0%, Stars: 634.0, Commits: 1.0","TypeScript, JavaScript",10,10
https://github.com/anyroad/react-json-view-lite,react-json-view-lite,Lightweight Json view component for React,web_library,Lightweight Json view component for React,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 185.0, Commits: 21.0","CSS, TypeScript",6,10
https://github.com/d3/d3-scale-chromatic,d3-scale-chromatic,"Sequential, diverging and categorical color scales.",web_library,Sequential diverging and categorical color scales.,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 805.0, Commits: 1.0",JavaScript,12,10
https://github.com/json5/json5,json5,JSON5 — JSON for Humans,web_library,JSON5 JSON for Humans,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 6754.0, Commits: 1.0",JavaScript,9,10
https://github.com/patrickjuchli/basic-ftp,basic-ftp,"FTP client for Node.js, supports FTPS over TLS, passive mode over IPv6, async/await, and Typescript.",development_tool,FTP client for Node.js supports FTPS over TLS passive mode over IPv6 async await and,ES6 module imports,"Activity: 0%, Stars: 684.0, Commits: 2.0","JavaScript, TypeScript",8,10
https://github.com/syntax-tree/mdast-util-to-string,mdast-util-to-string,utility to get the plain text content of an mdast node,client,utility to get the plain text content of an mdast node,ES6 module imports,"Activity: 0%, Stars: 40.0, Commits: 1.0",JavaScript,10,4
https://github.com/webreflection/html-escaper,html-escaper,A module to escape/unescape common problematic entities done the right way.,utility_library,A module to escape unescape common problematic entities done the right way.,ES6 module imports,"Activity: 0%, Stars: 107.0, Commits: 0.0",JavaScript,11,10
https://github.com/herumi/mcl-wasm,mcl-wasm,,web_library,Javascript development utilities,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 60.0, Commits: 8.0","JavaScript, HTML, Makefile, TypeScript, C++",9,6
https://github.com/peculiarventures/pvutils,pvutils,pvutils is a set of common utility functions used in various Peculiar Ventures Javascript based projects.,utility_library,pvutils is a set of common utility functions used in various Peculiar Ventures Javascript based,ES6 module imports,"Activity: 0%, Stars: 7.0, Commits: 0.0","JavaScript, TypeScript",7,1
https://github.com/syntax-tree/mdast-util-to-hast,mdast-util-to-hast,utility to transform mdast to hast,utility_library,utility to transform mdast to hast,ES6 module imports,"Activity: 0%, Stars: 105.0, Commits: 1.0",JavaScript,10,10
https://github.com/micromatch/anymatch,anymatch,":bangbang: Matches strings against configurable strings, globs, regular expressions, and/or functions",web_library,bangbang Matches strings against configurable strings globs regular expressions and or functions,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 389.0, Commits: 0.0",JavaScript,11,10
https://github.com/wooorm/web-namespaces,web-namespaces,Map of web namespaces,web_library,Map of web namespaces,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 6.0, Commits: 0.0",JavaScript,12,1
https://github.com/stefanpenner/get-caller-file,get-caller-file,,web_library,Javascript development utilities,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 37.0, Commits: 0.0","JavaScript, TypeScript",2,4
https://github.com/webdriverio/query-selector-shadow-dom,query-selector-shadow-dom,"querySelector that can pierce Shadow DOM roots without knowing the path through nested shadow roots. Useful for automated testing of Web Components. Production use is not advised, this is for test environments/tools such as Web Driver, Playwright, Puppeteer",development_tool,querySelector that can pierce Shadow DOM roots without knowing the path through nested shadow roots.,ES6 module imports,"Activity: 0%, Stars: 252.0, Commits: 1.0","JavaScript, HTML",7,10
https://github.com/fb55/nth-check,nth-check,Parses and compiles CSS nth-checks to highly optimized functions.,web_library,Parses and compiles CSS nth-checks to highly optimized functions.,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 57.0, Commits: 1.0",TypeScript,0,6
https://github.com/ampproject/remapping,remapping,Remap sequential sourcemaps through transformations to point at the original source code,mobile_app,Remap sequential sourcemaps through transformations to point at the original source code,ES6 module imports,"Activity: 0%, Stars: 117.0, Commits: 0.0","JavaScript, TypeScript, Shell",6,10
https://github.com/mafintosh/generate-object-property,generate-object-property,Generate safe JS code that can used to reference a object property,web_library,Generate safe JS code that can used to reference a object property,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 25.0, Commits: 2.0",JavaScript,8,3
https://github.com/browserify/events,events,Node's event emitter for all engines.,client,Node s event emitter for all engines.,ES6 module imports,"Activity: 0%, Stars: 1392.0, Commits: 0.0",JavaScript,10,10
https://github.com/jonschlinkert/fill-range,fill-range,"Fill in a range of numbers or letters, positive or negative, optionally passing an increment or multiplier to use.",web_library,Fill in a range of numbers or letters positive or negative optionally passing an increment,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 57.0, Commits: 1.0",JavaScript,7,6
https://github.com/level/memory-level,memory-level,,general_library,Nan development utilities,Standard library integration,"Activity: 0%, Stars: nan, Commits: nan",,0,0
https://github.com/npm/npm-bundled,npm-bundled,"Run this in a node package, and it'll tell you which things in node_modules are bundledDependencies, or transitive dependencies of bundled dependencies.",client,Run this in a node package and it ll tell you which things in node_modules,ES6 module imports,"Activity: 0%, Stars: 8.0, Commits: 7.0",JavaScript,9,1
https://github.com/tootallnate/once,once,Creates a Promise that waits for a single event,web_library,Creates a Promise that waits for a single event,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 24.0, Commits: 0.0",TypeScript,9,3
https://github.com/mysticatea/event-target-shim,event-target-shim,"An implementation of WHATWG EventTarget interface, plus few extensions.",web_library,An implementation of WHATWG EventTarget interface plus few extensions.,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 123.0, Commits: 0.0","JavaScript, TypeScript",3,10
https://github.com/immerjs/immer,immer,Create the next immutable state by mutating the current one,web_library,Create the next immutable state by mutating the current one,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 28118.0, Commits: 5.0","JavaScript, TypeScript, HTML, CSS, MDX",10,10
https://github.com/chainsafe/bls-keygen,bls-keygen,Key management for BLS curves written in TypeScript and browser compatible,web_library,Key management for BLS curves written in TypeScript and browser compatible,Frontend component integration; ES6 module imports,"Activity: 0%, Stars: 19.0, Commits: 0.0","JavaScript, TypeScript",5,2
https://github.com/sindresorhus/copy-text-to-clipboard,copy-text-to-clipboard,Copy text to the clipboard in modern browsers (0.2 kB),development_tool,Copy text to the clipboard in modern browsers 0.2 kB,ES6 module imports,"Activity: 0%, Stars: 1032.0, Commits: 0.0","JavaScript, HTML, TypeScript",13,10
https://github.com/algolia/events,events,Node's event emitter for all engines.,client,Node s event emitter for all engines.,ES6 module imports,"Activity: 0%, Stars: 0.0, Commits: 0.0","JavaScript, TypeScript",7,0
